ITEMID],[ITEMBARCODE],[QTY],[InnerBarcode],[InnerQty],[OuterBarcode],[OuterQty],[PalletBarcode],[PalletQty],[BCItemType],[BCInnerType],[BCOuterType],[BCPalletType],[InnerPfx],[OuterPfx],[PalletPfx],[MODIFIEDBY],[MODIFIEDDATETIME],[InnerModBy],[InnerModDT],[OuterModBy],[OuterModDT],[PalletModBy],[PalletModDT],[UnitTypItm],[UnitTypInnr],[UnitTypOutr],[UnitTypPllt],[ItemIDTyp],[ItemBCCfg],[InnerBCConfig],[OuterBCConfig],[PalletBCConfig],[DataAreaID],[ItemHeight],[ItemWidth],[ItemDepth],[ItemWeight],[InnerHeight],[InnerWidth],[InnerDepth],[InnerWeight],[OuterHeight],[OuterWidth],[OuterDepth],[OuterWeight],[PalletHeight],[PalletWidth],[PalletDepth],[PalletWeight],[InnerWMSQty],[OuterWMSQty],[PalletWMSQty],[INVENTDIMID],[Status]
61048,9314689794879,1.000000000000,19314689794876,0.000000000000,29314689794873,10.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,JC,2017-04-20 05:04:57.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,60,310,310,1330,0,0,0,0,340,370,630,16460,0,0,0,0,0.000000000000,10.000000000000,1.000000000000,AllBlank,Dead
61051,9314689794909,1.000000000000,19314689794906,0.000000000000,29314689794903,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,60,145,145,500,0,0,0,0,310,210,310,6000,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61052,9314689794916,1.000000000000,19314689794913,0.000000000000,29314689794910,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,65,145,145,500,0,0,0,0,310,210,310,6000,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61053,9314689794923,1.000000000000,19314689794920,0.000000000000,29314689794927,6.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,65,310,310,1600,0,0,0,0,340,320,330,10130,0,0,0,0,0.000000000000,6.000000000000,1.000000000000,AllBlank,Dead
61061,9314689795012,1.000000000000,19314689795019,0.000000000000,29314689795016,6.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:53.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,190,130,130,720,0,0,0,0,220,280,400,5000,0,0,0,0,0.000000000000,6.000000000000,1.000000000000,AllBlank,Dead
61066,9314689795081,1.000000000000,19314689795088,2.000000000000,29314689795085,10.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-08 22:00:28.000,Admin,2018-02-07 03:13:32.000,Admin,2018-02-07 03:13:32.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,90,100,510,825,350,210,510,1650,350,210,540,9000,0,0,0,0,2.000000000000,10.000000000000,1.000000000000,AllBlank,Dead
61067,9314689795098,1.000000000000,19314689795095,2.000000000000,29314689795092,10.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-08 22:00:28.000,Admin,2017-02-08 22:00:28.000,Admin,2017-02-08 22:00:28.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,90,100,510,825,90,210,510,1650,420,210,540,9000,0,0,0,0,2.000000000000,10.000000000000,1.000000000000,AllBlank,Dead
61068,9314689795104,1.000000000000,19314689795101,2.000000000000,29314689795108,10.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-08 22:00:28.000,Admin,2017-02-08 22:00:28.000,Admin,2017-02-08 22:00:28.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,90,100,510,825,90,210,510,1650,420,210,540,9000,0,0,0,0,2.000000000000,10.000000000000,1.000000000000,AllBlank,Dead
61072,9314689795142,1.000000000000,19314689795149,2.000000000000,29314689795146,10.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-08 22:00:28.000,Admin,2017-02-08 22:00:28.000,Admin,2017-02-08 22:00:28.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,90,100,510,825,90,210,510,1650,420,210,540,9000,0,0,0,0,2.000000000000,10.000000000000,1.000000000000,AllBlank,DeadSeason
61073,9314689795159,1.000000000000,19314689795156,2.000000000000,29314689795153,10.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-08 22:00:28.000,Admin,2017-02-08 22:00:28.000,Admin,2017-02-08 22:00:28.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,90,100,510,825,90,210,510,1650,420,210,540,9000,0,0,0,0,2.000000000000,10.000000000000,1.000000000000,AllBlank,DeadSeason
61074,9314689797153,1.000000000000,19314689797150,0.000000000000,29314689797157,1.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-03-22 00:47:49.000,SY,2016-10-05 04:07:33.000,Admin,2017-03-22 00:47:49.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,320,250,320,9200,0,0,0,0,320,250,320,9200,0,0,0,0,0.000000000000,1.000000000000,1.000000000000,AllBlank,Dead
61076,9314689797177,1.000000000000,19314689797174,0.000000000000,29314689797171,1.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-03-22 00:47:49.000,SY,2016-10-05 04:08:35.000,Admin,2017-03-22 00:47:49.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,320,250,320,9200,0,0,0,0,320,250,320,9200,0,0,0,0,0.000000000000,1.000000000000,1.000000000000,AllBlank,Dead
61077,9314689797184,1.000000000000,19314689797181,0.000000000000,29314689797188,1.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-03-22 00:47:49.000,SY,2016-10-05 04:09:04.000,Admin,2017-03-22 00:47:49.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,320,250,320,9200,0,0,0,0,320,250,320,9200,0,0,0,0,0.000000000000,1.000000000000,1.000000000000,AllBlank,Dead
61078,9314689797191,1.000000000000,19314689797198,0.000000000000,29314689797195,1.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-03-22 00:47:49.000,SY,2016-10-05 04:09:44.000,Admin,2017-03-22 00:47:49.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,320,250,320,9200,0,0,0,0,320,250,320,9200,0,0,0,0,0.000000000000,1.000000000000,1.000000000000,AllBlank,Dead
61080,9314689797450,1.000000000000,19314689797457,3.000000000000,29314689797454,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-05-07 05:25:57.000,SY,2019-04-12 03:09:07.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,115,130,103,400,115,140,375,1182,350,260,510,9860,0,0,0,0,3.000000000000,24.000000000000,1.000000000000,AllBlank,DeadSeason
61081,9314689797467,1.000000000000,19314689797464,3.000000000000,29314689797461,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-05-07 05:25:57.000,SY,2019-04-12 03:09:07.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,165,130,130,520,165,140,365,1550,330,270,400,6850,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61082,9314689797474,1.000000000000,19314689797471,3.000000000000,29314689797478,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-05-07 05:25:57.000,SY,2019-04-12 03:09:07.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,200,130,130,690,200,140,365,1972,410,260,390,8000,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61083,9314689797481,1.000000000000,19314689797488,3.000000000000,29314689797485,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-12 03:09:06.000,SY,2019-04-12 03:09:07.000,Admin,2018-11-04 21:03:30.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,115,130,130,360,115,140,375,1182,350,260,510,9860,0,0,0,0,3.000000000000,24.000000000000,1.000000000000,AllBlank,Dead
61084,9314689797504,1.000000000000,19314689797501,3.000000000000,29314689797508,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-12 03:09:06.000,SY,2019-04-12 03:09:07.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,165,130,130,480,165,140,365,1550,330,270,400,6850,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61086,9314689797528,1.000000000000,19314689797525,3.000000000000,29314689797522,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-12 03:09:06.000,SY,2019-04-12 03:09:07.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,115,130,130,360,115,140,375,1182,350,260,510,9860,0,0,0,0,3.000000000000,24.000000000000,1.000000000000,AllBlank,Dead
61088,9314689797542,1.000000000000,19314689797549,3.000000000000,29314689797546,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-12 03:09:06.000,SY,2019-04-12 03:09:07.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,200,130,130,625,200,140,365,1972,410,260,390,8000,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61090,9314689797566,1.000000000000,19314689797563,0.000000000000,29314689797560,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-01-17 02:30:36.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,165,130,130,520,0,0,0,0,330,270,400,6850,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61092,9314689797580,1.000000000000,19314689797587,3.000000000000,29314689797584,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-05-07 05:25:58.000,SY,2019-04-12 03:09:07.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,115,130,130,400,115,140,375,1182,350,260,510,9860,0,0,0,0,3.000000000000,24.000000000000,1.000000000000,AllBlank,DeadSeason
61094,9314689797603,1.000000000000,19314689797600,3.000000000000,29314689797607,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-12 03:09:06.000,SY,2019-04-12 03:09:07.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,200,130,130,625,200,140,365,1972,410,260,390,8000,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61112,9314689798884,1.000000000000,19314689798881,0.000000000000,29314689798888,16.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-02 00:02:24.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,140,130,170,800,0,0,0,0,360,290,545,13200,0,0,0,0,0.000000000000,16.000000000000,1.000000000000,AllBlank,Dead
61113,9314689798891,1.000000000000,19314689798898,0.000000000000,29314689798895,16.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-02 00:02:24.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,110,130,140,650,0,0,0,0,250,290,540,10450,0,0,0,0,0.000000000000,16.000000000000,1.000000000000,AllBlank,Dead
61118,9314689798952,1.000000000000,19314689798959,4.000000000000,29314689798956,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-08-24 08:36:58.000,Admin,2020-08-24 08:36:58.000,Admin,2020-08-24 08:36:58.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,70,120,360,650,130,270,365,2700,390,290,390,8600,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Seasonal
61120,9314689798976,1.000000000000,19314689798973,4.000000000000,29314689798970,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-01 01:20:51.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,60,120,350,737,130,270,365,2950,390,280,380,9330,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61121,9314689798990,1.000000000000,19314689798997,4.000000000000,29314689798994,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-08-24 07:36:07.000,Admin,2020-08-24 07:36:07.000,Admin,2020-08-24 07:36:07.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,125,420,790,130,290,430,3300,390,300,430,10700,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Seasonal
61121/02,9314689816878,1.000000000000,19314689816875,4.000000000000,29314689816872,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-08-08 02:06:02.000,Admin,2018-08-08 02:06:02.000,Admin,2018-08-08 02:06:02.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,125,420,790,130,290,430,3300,390,300,430,10700,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Seasonal
61122,9314689799003,1.000000000000,19314689799000,4.000000000000,29314689799007,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-10-06 17:13:15.000,Admin,2019-10-06 17:13:15.000,Admin,2019-10-06 17:13:15.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,70,125,310,750,130,280,420,3150,380,300,450,10000,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61126,9314689799065,1.000000000000,19314689799062,0.000000000000,29314689799069,8.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-02-02 00:02:25.000,SY,2017-02-27 08:15:18.000,SY,2017-02-27 08:15:19.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,205,180,160,1150,0,0,0,0,420,310,380,8800,0,0,0,0,0.000000000000,8.000000000000,1.000000000000,AllBlank,Dead
61132,9314689799133,1.000000000000,19314689799130,0.000000000000,29314689799137,8.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-09-18 22:46:35.000,SY,2017-02-27 08:15:18.000,Admin,2018-09-18 22:46:35.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,250,150,160,1100,0,0,0,0,280,320,620,9100,0,0,0,0,0.000000000000,8.000000000000,1.000000000000,AllBlank,Dead
61135,9314689799515,1.000000000000,19314689799512,4.000000000000,29314689799519,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-01-10 03:03:45.000,Admin,2020-01-10 03:03:45.000,Admin,2020-01-10 03:03:45.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,70,125,310,790,130,280,320,3150,380,300,450,10000,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Seasonal
61135/02,9314689823760,1.000000000000,19314689823767,4.000000000000,29314689823764,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-08-08 02:06:02.000,Admin,2018-08-08 02:06:02.000,Admin,2018-08-08 02:06:02.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,125,420,790,130,290,430,3300,390,300,450,10700,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Seasonal
61136,9314689799522,1.000000000000,19314689799529,4.000000000000,29314689799526,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-12-23 01:16:51.000,Admin,2019-12-23 01:16:51.000,Admin,2019-12-23 01:16:51.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,70,120,360,650,130,270,370,2950,390,290,390,8600,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Seasonal
61153,9314689807524,1.000000000000,19314689807521,0.000000000000,29314689807528,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-04-03 07:28:28.000,SY,2017-04-03 07:28:29.000,SY,2017-04-03 07:28:29.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,170,200,280,1000,0,0,0,0,310,365,420,13000,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61157,9314689807609,1.000000000000,19314689807606,3.000000000000,29314689807603,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-07-15 21:20:39.000,Admin,2020-07-10 01:26:40.000,Admin,2019-07-15 21:20:39.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,120,130,130,400,360,130,130,1200,270,260,510,10100,0,0,0,0,3.000000000000,24.000000000000,1.000000000000,AllBlank,DeadSeason
61158,9314689807616,1.000000000000,19314689807613,3.000000000000,29314689807610,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2020-07-10 01:26:40.000,Admin,2020-07-10 01:26:40.000,Admin,2020-07-10 01:26:40.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,170,130,130,520,325,130,130,1560,670,260,390,6600,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61160,9314689807630,1.000000000000,19314689807637,3.000000000000,29314689807634,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-12 03:09:07.000,SY,2019-04-12 03:09:07.000,SY,2019-04-12 03:09:07.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,115,130,130,360,115,140,375,1182,270,260,510,9860,0,0,0,0,3.000000000000,24.000000000000,1.000000000000,AllBlank,Dead
61162,9314689807654,1.000000000000,19314689807651,3.000000000000,29314689807658,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2019-04-12 03:09:07.000,SY,2019-04-12 03:09:07.000,SY,2017-04-04 01:15:11.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,200,130,130,625,200,140,365,1972,410,260,390,8000,0,0,0,0,3.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61163,9314689807661,1.000000000000,19314689807668,0.000000000000,29314689807665,24.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-10-02 22:53:59.000,SY,2017-04-04 01:15:11.000,Admin,2017-10-02 22:53:59.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,115,130,103,400,0,0,0,0,350,260,510,9860,0,0,0,0,0.000000000000,24.000000000000,1.000000000000,AllBlank,DeadSeason
61165,9314689807685,1.000000000000,19314689807682,0.000000000000,29314689807689,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-04-04 01:15:13.000,SY,2017-04-04 01:15:13.000,SY,2017-04-04 01:15:13.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,200,130,130,690,0,0,0,0,410,260,390,8000,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61166,9314689807692,1.000000000000,19314689807699,4.000000000000,29314689807696,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-11-16 01:37:32.000,Admin,2018-11-16 01:37:32.000,Admin,2018-11-16 01:37:32.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,70,120,360,700,130,270,370,2800,390,290,390,8600,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61167,9314689807708,1.000000000000,19314689807705,4.000000000000,29314689807702,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2019-02-17 23:46:21.000,Admin,2019-02-17 23:46:21.000,Admin,2019-02-17 23:46:21.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,125,420,790,130,290,430,3300,390,300,450,10700,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Seasonal
61167/02,9314689816892,1.000000000000,19314689816899,4.000000000000,29314689816896,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-08-08 02:06:02.000,Admin,2018-08-08 02:06:02.000,Admin,2018-08-08 02:06:02.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,80,125,420,790,130,290,430,3300,390,300,450,10700,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61168,9314689807715,1.000000000000,19314689807712,4.000000000000,29314689807719,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-12-17 03:23:30.000,Admin,2018-12-17 03:23:30.000,Admin,2018-12-17 03:23:30.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,60,120,350,737,130,270,365,2950,390,280,380,9330,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61169,9314689807722,1.000000000000,19314689807729,4.000000000000,29314689807726,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-12-17 03:23:30.000,Admin,2018-12-17 03:23:30.000,Admin,2018-12-17 03:23:30.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,70,125,310,790,130,280,320,130,380,300,450,10000,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61171,9314689807807,1.000000000000,19314689807804,0.000000000000,29314689807801,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-09-18 22:46:35.000,SY,2017-04-04 01:20:58.000,Admin,2018-09-18 22:46:35.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,470,70,70,600,0,0,0,0,500,220,280,7350,0,0,0,0,0.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61179,9314689808026,1.000000000000,19314689808023,0.000000000000,29314689808020,4.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-09-18 22:46:35.000,SY,2017-04-04 01:31:10.000,SY,2017-04-18 02:35:17.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,290,170,170,1500,0,0,0,0,290,330,480,7680,0,0,0,0,0.000000000000,4.000000000000,1.000000000000,AllBlank,Dead
61180,9314689808033,1.000000000000,19314689808030,0.000000000000,29314689808037,6.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,SY,2017-04-18 02:35:17.000,SY,2017-04-04 01:31:31.000,SY,2017-04-18 02:35:17.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,180,155,155,1240,0,0,0,0,220,525,525,9440,0,0,0,0,0.000000000000,6.000000000000,1.000000000000,AllBlank,Dead
61181,9314689808040,1.000000000000,19314689808047,0.000000000000,29314689808044,4.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-09-18 22:46:35.000,SY,2017-04-04 01:31:51.000,SY,2017-04-18 02:35:17.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,290,170,170,1500,0,0,0,0,290,330,480,7680,0,0,0,0,0.000000000000,4.000000000000,1.000000000000,AllBlank,DeadSeason
61182,9314689808057,1.000000000000,19314689808054,4.000000000000,29314689808051,8.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-09-18 22:46:35.000,Admin,2018-09-18 22:46:35.000,Admin,2018-09-18 22:46:35.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,34,277,277,917,120,300,300,3850,250,330,310,8300,0,0,0,0,4.000000000000,8.000000000000,1.000000000000,AllBlank,Dead
61183,9314689808064,1.000000000000,19314689808061,4.000000000000,29314689808068,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-28 05:46:46.000,Admin,2017-08-28 05:46:46.000,Admin,2017-08-28 05:46:46.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,30,205,205,484,110,240,240,2100,250,240,320,6700,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61184,9314689808071,1.000000000000,19314689808078,4.000000000000,29314689808075,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-09-18 22:46:35.000,Admin,2018-09-18 22:46:35.000,Admin,2018-09-18 22:46:35.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,60,200,200,648,160,220,220,2600,240,240,470,8150,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,Dead
61186,9314689808095,1.000000000000,19314689808092,0.000000000000,29314689808099,6.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2018-03-06 00:03:13.000,SY,2017-04-04 01:34:23.000,Admin,2018-03-06 00:03:13.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,40,330,330,1560,0,0,0,0,370,345,365,10500,0,0,0,0,0.000000000000,6.000000000000,1.000000000000,AllBlank,Dead
61189,9314689808125,1.000000000000,19314689808122,4.000000000000,29314689808129,12.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-11-07 01:14:44.000,Admin,2017-11-07 01:14:44.000,Admin,2017-11-07 01:14:44.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,27,205,205,490,205,86,208,1960,265,230,320,6880,0,0,0,0,4.000000000000,12.000000000000,1.000000000000,AllBlank,DeadSeason
61200,9314689808231,1.000000000000,19314689808238,4.000000000000,29314689808235,8.000000000000,,-1.000000000000,EAN13,EAN14,EAN14,NA,1,2,X,Admin,2017-08-28 05:46:46.000,Admin,2017-08-28 05:46:46.000,Admin,2018-02-26 04:10:40.000,NULL,NULL,0,1,2,NULL,99,OK,OK,OK,NULL,STD,34,277,277,917,120,300,300,3850,250,330,310,8300,0,0,0,0,4.000000000000,8.000000000000,1.000000000000,AllBlank,DeadSeason
